City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
325,orotukan,62.2667,151.7,-32.43999999999997,100,95,0.54,RU,1674875120
326,oranjemund,-28.55,16.4333,17.460000000000036,91,93,4.81,NA,1674875120
327,shangqiu,34.45,115.65,3.0300000000000296,17,0,2.55,CN,1674875108
328,sao joao da barra,-21.6403,-41.0511,24.379999999999995,91,9,3.81,BR,1674875121
329,burlatskoye,45.0564,43.635,-0.15999999999996817,87,71,5.05,RU,1674875122
330,puri,19.8,85.85,23.82000000000005,57,68,3.98,IN,1674875122
331,biltine,14.5333,20.9167,22.610000000000014,13,6,3.32,TD,1674875123
332,nortelandia,-14.4547,-56.8028,21.410000000000025,98,100,1.92,BR,1674875123
333,buala,-8.145,159.5921,29.510000000000048,68,98,2.2,SB,1674875124
334,lorengau,-2.0226,147.2712,29.360000000000014,70,100,4.32,PG,1674875125
335,krasnoselkup,65.7,82.4667,-17.049999999999955,99,93,4.59,RU,1674875125
336,loandjili,-4.7561,11.8578,22.99000000000001,93,100,4.72,CG,1674875126
337,shaoyang,27.2315,111.4525,7.3799999999999955,18,1,1.49,CN,1674875126
338,gympie,-26.1898,152.665,35.26000000000005,33,15,2.66,AU,1674875127
339,lampazos de naranjo,27.0167,-100.5167,10.379999999999995,83,98,3.65,MX,1674875127
340,kibala,9.1104,18.3463,25.400000000000034,18,63,1.43,TD,1674875128
341,vung tau,10.346,107.0843,25.53000000000003,72,100,3.34,VN,1674875129
342,santa isabel,-23.3156,-46.2214,20.610000000000014,98,42,0.96,BR,1674875130
343,lusambo,-4.9667,23.45,19.890000000000043,99,100,0.85,CD,1674875130
344,coihaique,-45.5752,-72.0662,13.970000000000027,58,75,4.12,CL,1674875131
345,abha,18.2164,42.5053,6.140000000000043,87,40,0.0,SA,1674875131
346,new norfolk,-42.7826,147.0587,28.730000000000018,37,100,1.79,AU,1674875132
347,acari,-15.4311,-74.6158,24.140000000000043,77,27,0.8,PE,1674875132
348,comodoro rivadavia,-45.8667,-67.5,19.700000000000045,42,91,8.83,AR,1674875133
349,fare,-16.7,-151.0167,27.25,72,2,5.84,PF,1674875134
350,pangnirtung,66.1451,-65.7125,-35.44999999999999,96,84,1.13,CA,1674875134
351,harper,4.375,-7.7169,25.80000000000001,87,37,2.43,LR,1674875135
352,pangkalanbuun,-2.6833,111.6167,29.680000000000007,67,71,1.77,ID,1674875135
353,namanyere,-7.5167,31.05,15.900000000000034,91,100,1.23,TZ,1674875136
354,choma,-16.8065,26.9531,17.210000000000036,98,100,1.68,ZM,1674875136
355,buraydah,26.326,43.975,9.920000000000016,61,0,3.47,SA,1674875137
356,isangel,-19.55,169.2667,31.060000000000002,74,75,2.06,VU,1674875137
357,novoagansk,61.9449,76.6625,-15.25,100,100,2.92,RU,1674875138
358,sandy bay,-42.913,147.3532,28.939999999999998,37,0,5.66,AU,1674875138
359,biak,-0.9131,122.8766,27.82000000000005,74,100,3.1,ID,1674875139
360,naze,28.3667,129.4833,10.450000000000045,60,98,8.1,JP,1674875139
361,oliver,49.1831,-119.5524,1.900000000000034,77,4,3.65,CA,1674875007
362,osmena,10.5208,119.9258,26.390000000000043,83,100,11.9,PH,1674875140
363,alcantara,-2.4089,-44.4147,27.110000000000014,88,95,2.86,BR,1674875141
364,namibe,-15.1961,12.1522,23.33000000000004,81,100,1.16,AO,1674875142
365,bundaberg,-24.85,152.35,32.34000000000003,52,5,1.34,AU,1674875142
366,long beach,33.767,-118.1892,15.25,70,0,2.24,US,1674874845
367,maceio,-9.6658,-35.7353,24.689999999999998,94,0,1.54,BR,1674875112
368,shingu,33.7333,135.9833,6.400000000000034,47,36,3.87,JP,1674875020
369,shouguang,36.88,118.7375,0.5200000000000387,18,0,5.45,CN,1674875144
370,kununurra,-15.7667,128.7333,31.99000000000001,62,86,1.03,AU,1674875144
371,kropotkin,45.4375,40.5756,-1.169999999999959,81,48,4.67,RU,1674875145
372,catia la mar,10.6038,-67.0303,25.110000000000014,88,0,0.0,VE,1674875145
373,labuhan,-6.8844,112.2051,27.610000000000014,79,100,4.0,ID,1674875146
374,kuopio,62.8924,27.677,-4.029999999999973,86,0,4.63,FI,1674875146
375,isiro,2.7739,27.616,18.220000000000027,60,7,1.02,CD,1674875146
376,hithadhoo,-0.6,73.0833,27.25,76,99,3.13,MV,1674875147
377,karratha,-20.7377,116.8463,32.950000000000045,49,44,4.16,AU,1674875148
378,san juan,-31.5375,-68.5364,25.610000000000014,44,2,3.67,AR,1674875100
379,grindavik,63.8424,-22.4338,2.2600000000000477,93,100,7.2,IS,1674875149
380,ostrovnoy,68.0531,39.5131,-3.6200000000000045,89,100,10.09,RU,1674875149
381,tekeli,44.83,78.8239,-7.419999999999959,56,0,4.43,KZ,1674875150
382,port hedland,-20.3167,118.5667,33.03000000000003,62,30,4.63,AU,1674874971
383,touros,-5.1989,-35.4608,26.53000000000003,75,0,5.74,BR,1674875016
384,querecotillo,-4.8378,-80.6456,24.670000000000016,65,83,4.02,PE,1674875151
385,dingle,10.9995,122.6711,26.430000000000007,86,82,5.88,PH,1674875151
386,haines junction,60.7522,-137.5108,-14.339999999999975,96,13,1.42,CA,1674875152
387,pakxan,18.3778,103.6601,19.49000000000001,37,5,3.23,LA,1674875152
388,hukuntsi,-24.0,21.75,23.900000000000034,37,10,3.61,BW,1674875153
389,kingaroy,-26.5333,151.8333,35.14000000000004,26,5,0.51,AU,1674875153
390,pontes e lacerda,-15.2261,-59.3353,22.470000000000027,97,100,1.4,BR,1674875154
391,tura,25.5198,90.2201,22.460000000000036,48,0,0.35,IN,1674875154
392,lata,40.1629,-8.3327,1.7100000000000364,85,0,1.93,PT,1674875155
393,carmo do paranaiba,-19.0008,-46.3161,17.450000000000045,95,12,1.25,BR,1674875155
394,northam,51.0333,-4.2167,4.230000000000018,80,79,1.44,GB,1674875156
395,sola,-13.8833,167.55,28.170000000000016,74,54,5.13,VU,1674875156
396,betong,5.7743,101.0723,21.99000000000001,96,100,0.83,TH,1674875157
397,shalya,57.2471,58.7298,-8.95999999999998,94,100,4.4,RU,1674875157
398,virginia beach,36.8529,-75.978,3.900000000000034,63,5,2.47,US,1674874681
399,salinopolis,-0.6136,-47.3561,24.5,87,100,2.9,BR,1674875158
400,pevek,69.7008,170.3133,-26.839999999999975,92,16,1.98,RU,1674875158
401,shahr-e babak,30.1165,55.1186,-0.48999999999995225,88,81,2.85,IR,1674875159
402,palmer,42.1584,-72.3287,1.4600000000000364,79,91,2.62,US,1674875159
403,altay,47.8667,88.1167,-15.269999999999982,68,0,2.06,CN,1674875160
404,torbay,47.6666,-52.7314,-0.339999999999975,79,31,4.47,CA,1674875161
405,shenkursk,62.1091,42.896,-12.269999999999982,92,37,3.0,RU,1674875161
406,saint-leu,-21.15,55.2833,25.480000000000018,81,35,0.46,RE,1674875162
407,peniche,39.3558,-9.3811,6.730000000000018,76,3,6.54,PT,1674875162
408,gushikawa,26.3544,127.8686,13.57000000000005,67,100,3.6,JP,1674875163
409,ureki,41.9956,41.7786,11.980000000000018,49,98,4.9,GE,1674875163
410,nacala,-14.5428,40.6728,23.650000000000034,95,76,2.7,MZ,1674875164
411,mortka,59.3322,66.0214,-5.649999999999977,97,100,2.27,RU,1674875165
412,kalispell,48.1958,-114.3129,0.37000000000000455,93,100,6.17,US,1674875079
413,heihe,50.2441,127.4902,-28.67999999999998,90,12,1.4,CN,1674875166
414,vanimo,-2.6741,141.3028,29.879999999999995,65,75,2.81,PG,1674875167
415,jaunpur,25.7333,82.6833,12.590000000000032,46,0,4.13,IN,1674874942
416,berlevag,70.8578,29.0864,3.0,75,40,8.75,NO,1674875168
417,sao filipe,14.8961,-24.4956,23.52000000000004,77,18,3.36,CV,1674875168
418,hasaki,35.7333,140.8333,7.3799999999999955,38,78,4.34,JP,1674875169
419,denpasar,-8.65,115.2167,24.840000000000032,100,75,2.06,ID,1674875170
420,mankato,44.1636,-93.9994,-11.139999999999986,72,0,6.69,US,1674875170
421,arys,42.4252,68.795,-9.46999999999997,91,95,1.22,KZ,1674875171
422,hermitage,41.2334,-80.4487,1.6800000000000068,66,100,6.17,US,1674875171
423,kaitangata,-46.2817,169.8464,16.140000000000043,59,0,5.79,NZ,1674875172
424,llanes,43.4198,-4.7549,9.939999999999998,77,100,4.04,ES,1674875172
425,kawambwa,-9.7915,29.0791,17.02000000000004,94,100,1.1,ZM,1674875173
426,port macquarie,-31.4333,152.9167,28.83000000000004,64,2,5.3,AU,1674875174
427,champerico,14.3,-91.9167,26.510000000000048,74,6,2.12,GT,1674875174
428,elizabeth city,36.2946,-76.2511,5.010000000000048,78,0,3.09,US,1674875175
429,caluquembe,-13.7833,14.6833,14.910000000000025,94,100,1.32,AO,1674875062
430,maryborough,-25.5333,152.7,33.99000000000001,38,15,3.93,AU,1674875175
431,mirnyy,62.5353,113.9611,-32.289999999999964,97,100,3.61,RU,1674875176
432,weligama,5.9667,80.4167,25.840000000000032,74,50,1.49,LK,1674875176
433,poputnaya,44.5125,41.4392,-1.0299999999999727,66,41,3.33,RU,1674875177
434,tsiroanomandidy,-18.7667,46.0333,19.590000000000032,94,100,3.04,MG,1674875177
435,mandalgovi,45.7625,106.2708,-10.359999999999957,50,2,6.84,MN,1674875178
436,mata,40.683,-7.4592,-0.03999999999996362,93,7,1.75,PT,1674875179
437,port blair,11.6667,92.75,28.02000000000004,74,40,3.6,IN,1674875043
438,chumikan,54.7183,135.315,-26.879999999999967,83,59,7.87,RU,1674875179
439,san ignacio,17.1561,-89.0714,21.08000000000004,94,0,0.0,BZ,1674875180
440,simao,22.7886,100.9748,15.07000000000005,62,50,1.56,CN,1674875180
441,carballo,43.213,-8.691,7.150000000000034,85,97,3.05,ES,1674875181
442,keningau,5.3378,116.1602,29.730000000000018,65,74,0.65,MY,1674875181
443,upington,-28.4478,21.2561,26.33000000000004,22,82,7.79,ZA,1674875182
444,nishihara,26.1842,127.7558,13.600000000000023,58,75,9.26,JP,1674875182
445,bongandanga,1.5,21.05,20.150000000000034,91,100,1.53,CD,1674875183
446,samdari,25.8167,72.5833,10.910000000000025,25,0,3.39,IN,1674875183
447,sakaiminato,35.55,133.2333,0.9600000000000364,89,100,8.43,JP,1674875184
448,ust-kuyga,70.0167,135.6,-44.109999999999985,100,69,1.05,RU,1674875184
449,krasnoarmeysk,51.0239,45.6969,-13.649999999999977,87,5,1.44,RU,1674875185
450,toora-khem,52.4675,96.11,-15.21999999999997,93,99,1.27,RU,1674875185
451,kansanshi,-12.0951,26.4273,15.939999999999998,98,99,1.74,ZM,1674875186
452,gerash,27.6652,54.1371,7.6200000000000045,84,2,2.11,IR,1674875186
453,andenes,69.3143,16.1194,1.990000000000009,80,75,10.8,NO,1674875187
454,tabou,4.423,-7.3528,25.52000000000004,89,16,2.37,CI,1674875188
455,puerto escondido,15.85,-97.0667,24.560000000000002,63,84,2.12,MX,1674874926
456,tucuman,-26.8241,-65.2226,22.53000000000003,99,100,1.4,AR,1674875188
457,opelika,32.6454,-85.3783,4.930000000000007,69,0,1.54,US,1674875189
458,rudbar,30.15,62.6,7.3700000000000045,43,100,1.51,AF,1674875189
459,honiara,-9.4333,159.95,28.930000000000007,78,36,2.53,SB,1674875190
460,zhigansk,66.7697,123.3711,-42.859999999999985,96,92,3.25,RU,1674875190
461,katsuura,35.1333,140.3,7.010000000000048,36,89,4.17,JP,1674875191
462,richards bay,-28.783,32.0377,20.860000000000014,90,1,2.08,ZA,1674875191
463,lakes entrance,-37.8811,147.981,28.78000000000003,43,51,4.34,AU,1674875192
464,nkowakowa,-23.8878,30.2871,18.620000000000005,91,19,0.87,ZA,1674875192
465,yulara,-25.2406,130.9889,29.910000000000025,47,99,6.83,AU,1674875193
466,camacari,-12.6975,-38.3242,27.870000000000005,90,24,2.48,BR,1674875194
467,ibaiti,-23.8486,-50.1878,19.58000000000004,76,39,1.9,BR,1674875043
468,kalangala,-0.3089,32.225,22.170000000000016,62,50,1.73,UG,1674875194
469,henties bay,-22.116,14.2845,18.260000000000048,86,82,1.72,NA,1674875195
470,tonekabon,36.8163,50.8738,8.04000000000002,55,0,2.89,IR,1674875195
471,severodvinsk,64.5635,39.8302,-7.939999999999998,78,100,6.39,RU,1674875196
472,taoudenni,22.6783,-3.9836,11.82000000000005,19,100,1.9,ML,1674875197
473,somerset west,-34.084,18.8211,20.470000000000027,90,10,2.68,ZA,1674875062
474,kalmunai,7.4167,81.8167,25.310000000000002,77,98,3.47,LK,1674875198
475,demba,-5.51,22.2667,19.129999999999995,99,100,0.56,CD,1674875198
476,ormara,25.2088,64.6357,18.25,40,58,1.79,PK,1674874935
477,dicabisagan,17.0818,122.4157,21.400000000000034,86,100,7.12,PH,1674875199
478,road town,18.4167,-64.6167,24.05000000000001,62,27,8.54,VG,1674875199
479,puerto ayacucho,5.6639,-67.6236,24.52000000000004,56,65,3.9,VE,1674875200
480,hami,42.8,93.45,-7.649999999999977,35,0,2.4,CN,1674875200
481,faya,18.3851,42.4509,6.2900000000000205,78,0,1.15,SA,1674875201
482,nouadhibou,20.931,-17.0347,17.230000000000018,45,95,8.53,MR,1674875201
483,muros,42.7762,-9.0603,3.160000000000025,73,45,4.49,ES,1674875202
484,nelson bay,-32.7167,152.15,31.03000000000003,79,0,8.05,AU,1674875202
485,lincoln,40.8,-96.667,0.7200000000000273,78,100,1.34,US,1674874883
486,ningbo,29.8782,121.5495,4.640000000000043,31,0,5.83,CN,1674875007
487,mindelo,16.8901,-24.9804,21.75,78,40,8.75,CV,1674875204
488,buchanan,5.8808,-10.0467,24.0,89,99,1.52,LR,1674875204
489,sao mateus,-18.7161,-39.8589,23.04000000000002,96,4,1.61,BR,1674875205
490,petropavlovsk-kamchatskiy,53.0452,158.6483,-2.669999999999959,54,75,2.0,RU,1674875205
491,le moule,16.3332,-61.3473,22.879999999999995,100,2,5.73,GP,1674875206
492,kandrian,-6.2167,149.55,29.900000000000034,69,97,3.43,PG,1674875206
493,luba,3.4568,8.5547,26.400000000000034,84,100,4.56,GQ,1674875207
494,carutapera,-1.195,-46.02,23.710000000000036,93,82,1.7,BR,1674875207
495,tautira,-17.7333,-149.15,27.08000000000004,76,11,6.0,PF,1674875208
496,volkhovskiy,58.58,31.3164,-10.949999999999989,100,97,1.8,RU,1674875208
497,grootfontein,-19.5667,18.1167,21.170000000000016,54,79,2.74,NA,1674875209
498,kendari,-3.945,122.4989,25.920000000000016,90,100,1.61,ID,1674875209
499,cartagena del chaira,1.3349,-74.8429,22.80000000000001,56,24,1.32,CO,1674875210
500,banda aceh,5.5577,95.3222,26.350000000000023,77,98,3.42,ID,1674875210
501,suwannaphum,15.6035,103.8021,19.379999999999995,52,100,9.06,TH,1674875211
502,canyon,34.9803,-101.9188,5.2900000000000205,50,0,9.47,US,1674875211
503,mount isa,-20.7333,139.5,34.870000000000005,38,75,5.66,AU,1674875134
504,anju,39.6178,125.6647,-10.349999999999966,65,4,0.32,KP,1674875212
505,teahupoo,-17.8333,-149.2667,25.980000000000018,76,11,6.33,PF,1674875212
506,miraflores,19.2167,-98.8083,16.360000000000014,46,0,2.02,MX,1674875213
507,robertson,36.5167,-86.8667,8.25,44,20,4.63,US,1674875214
508,weiz,47.2167,15.6167,-2.7899999999999636,99,99,1.92,AT,1674875214
509,buriti,-22.9302,-45.3881,19.30000000000001,98,16,1.22,BR,1674875215
510,maracaibo,10.6317,-71.6406,25.439999999999998,68,50,5.9,VE,1674875204
511,nevel,56.0209,29.9284,-8.67999999999995,99,80,1.39,RU,1674875216
512,jinchang,38.4953,102.1739,-5.609999999999957,22,18,0.16,CN,1674875216
513,port lincoln,-34.7333,135.8667,20.460000000000036,75,100,3.32,AU,1674875217
514,kahului,20.8947,-156.47,21.58000000000004,95,100,4.12,US,1674875217
515,sept-iles,50.2001,-66.3821,-19.68999999999997,89,10,2.56,CA,1674875218
516,udomlya,57.8794,34.9925,-16.42999999999995,99,66,0.75,RU,1674875218
517,santa marta,11.2408,-74.199,27.03000000000003,57,80,6.17,CO,1674875219
518,la ronge,55.1001,-105.2842,-21.919999999999987,92,98,4.31,CA,1674875220
519,kloulklubed,7.0419,134.2556,27.28000000000003,80,94,4.71,PW,1674875220
520,irbil,36.1926,44.0106,2.900000000000034,60,55,0.51,IQ,1674875221
521,ahuimanu,21.4447,-157.8378,25.840000000000032,68,75,8.23,US,1674875221
522,tarko-sale,64.9225,77.785,-16.389999999999986,96,71,5.01,RU,1674875221
523,bolshaya martynovka,47.271,41.6679,-3.4699999999999704,86,6,5.29,RU,1674875223
524,rio gallegos,-51.6226,-69.2181,16.340000000000032,45,100,8.95,AR,1674875223
525,mana,5.6592,-53.7767,23.78000000000003,78,100,2.44,GF,1674875224
526,providencia,28.7167,-111.5833,13.460000000000036,42,100,4.74,MX,1674875224
527,daru,-9.0763,143.2092,29.390000000000043,70,100,0.61,PG,1674875225
528,kinkala,-4.3614,14.7644,19.700000000000045,98,98,1.34,CG,1674875225
529,takoradi,4.8845,-1.7554,25.970000000000027,88,97,2.92,GH,1674875226
530,meulaboh,4.1363,96.1285,25.33000000000004,83,100,2.7,ID,1674875226
531,amga,60.8953,131.9608,-33.109999999999985,93,100,0.63,RU,1674875227
532,sumbe,-11.2061,13.8437,25.27000000000004,82,100,1.65,AO,1674875227
533,denia,38.8408,0.1057,8.590000000000032,65,97,3.13,ES,1674875228
534,zastron,-30.3023,27.084,17.710000000000036,41,2,1.48,ZA,1674875229
535,adrar,20.5022,-10.0711,12.140000000000043,21,100,4.61,MR,1674874948
536,palimbang,6.2106,124.1894,29.54000000000002,70,99,2.57,PH,1674875230
537,seoul,37.5683,126.9778,-4.310000000000002,44,89,1.91,KR,1674874992
538,goderich,43.7501,-81.7165,0.5100000000000477,92,100,13.62,CA,1674875230
539,novikovo,51.1537,37.8879,-5.769999999999982,84,100,3.05,RU,1674875231
540,san luis,-33.295,-66.3356,20.77000000000004,79,6,5.47,AR,1674874755
541,ramsgate,51.3358,1.4155,4.810000000000002,64,33,2.24,GB,1674875060
542,khanpur,28.6453,70.6567,12.240000000000009,22,48,2.77,PK,1674875232
543,aberdeen,57.1437,-2.0981,5.360000000000014,87,75,3.09,GB,1674875163
544,sabha,27.0377,14.4283,6.7900000000000205,29,0,2.71,LY,1674875137
545,paredon,16.0333,-93.8667,24.710000000000036,67,6,7.72,MX,1674875233
546,coahuayana,18.7333,-103.6833,20.760000000000048,71,23,1.32,MX,1674875234
547,varhaug,58.6147,5.6457,6.050000000000011,95,99,7.17,NO,1674875234
548,uvat,59.1433,68.8953,-5.229999999999961,97,100,2.53,RU,1674875235
549,okato,-39.2,173.8833,17.05000000000001,88,100,7.46,NZ,1674875236
550,tepic,21.5,-104.9,14.629999999999995,79,95,0.78,MX,1674875236
551,iglesias,39.3114,8.535,5.439999999999998,79,96,1.61,IT,1674875237
552,tecoanapa,16.5167,-98.75,24.52000000000004,73,12,1.64,MX,1674875237
553,zyryanka,65.75,150.85,-29.529999999999973,94,100,2.5,RU,1674875238
554,nipawin,53.3668,-104.0009,-28.829999999999984,96,28,2.61,CA,1674875238
555,labelle,26.7617,-81.4384,16.100000000000023,55,100,4.7,US,1674875232
556,pinheiro machado,-31.5783,-53.3811,23.360000000000014,91,16,2.26,BR,1674875240
557,key largo,25.0865,-80.4473,22.78000000000003,81,100,8.76,US,1674875111
558,honningsvag,70.9821,25.9704,3.8600000000000136,70,100,9.77,NO,1674875241
559,port charlotte,26.9762,-82.0906,16.680000000000007,65,100,4.63,US,1674875070
560,marsh harbour,26.5412,-77.0636,21.99000000000001,73,100,7.32,BS,1674875173
561,shostka,51.863,33.4698,-3.819999999999993,86,37,2.72,UA,1674875242
562,stranda,62.3096,6.9358,6.300000000000011,93,100,3.38,NO,1674875242
563,jalu,29.0331,21.5482,10.910000000000025,63,0,3.78,LY,1674875243
564,ilebo,-4.3167,20.5833,20.80000000000001,99,100,0.81,CD,1674875243
565,turayf,31.6725,38.6637,8.04000000000002,61,68,6.05,SA,1674875244
566,molodizhne,48.1773,32.6601,-2.609999999999957,65,66,5.73,UA,1674875245
567,bichura,50.5881,107.6022,-12.579999999999984,77,100,1.79,RU,1674875245
568,rognan,67.0953,15.3878,2.7100000000000364,97,100,6.85,NO,1674875246
569,atambua,-9.1061,124.8925,28.730000000000018,66,93,2.29,ID,1674875247
570,viedma,-40.8135,-62.9967,17.07000000000005,49,0,3.75,AR,1674875082
571,muroto,33.2833,134.15,6.2000000000000455,55,47,6.6,JP,1674875247
572,smoky lake,54.1169,-112.4686,-14.699999999999989,91,100,3.41,CA,1674875248
573,simbahan,6.3032,120.5836,26.900000000000034,79,99,3.61,PH,1674875248
